date,103000,104000,105000,106000,107000,108000,108500,109000,109500,110000,110500,111000,111500,112000,113000,114000,116000,118000,120000
2025-06-08,0.0,36.3,38.14,38.89,38.97,40.4,0.0,40.8,0.0,41.16,0.0,44.56,0.0,45.23,0.0,0.0,43.84,50.96,0.0
2025-06-09,46.87,70.33,40.45,49.37,42.33,46.47,0.0,46.58,0.0,43.38,0.0,42.61,0.0,44.38,43.95,48.06,45.09,46.02,57.32
2025-06-10,0.0,0.0,0.0,39.67,41.83,42.37,33.15,29.68,32.66,28.22,30.58,35.32,40.93,41.91,44.61,52.95,51.81,0.0,0.0
