date,117000,118000,119000,120000,121000,122000,123000,124000,125000,126000,128000,130000
2025-08-11,0.0,33.75,33.48,32.48,33.54,35.2,35.04,34.83,40.0,38.26,43.61,41.47
2025-08-12,32.59,30.8,30.44,31.86,31.62,33.5,37.72,37.74,42.85,42.22,44.73,52.89
2025-08-13,30.78,51.42,32.6,32.04,0.0,31.05,33.6,33.82,36.85,46.97,56.07,60.22
