date,92000,93000,94000,95000,96000,96500,97000,97500,98000,98500,99000,99500,100000,100500,101000,101500,102000,103000,104000,105000,106000,107000,108000,109000,110000,112000,114000,116000,118000
2024-12-04,0.0,50.17,59.21,52.35,52.66,0.0,53.47,0.0,51.87,0.0,53.82,0.0,53.71,0.0,52.19,0.0,52.85,55.76,56.88,0.0,64.49,0.0,69.02,0.0,75.38,73.19,74.64,0.0,0.0
2024-12-05,93.78,95.6,94.15,80.07,76.73,0.0,76.89,0.0,75.25,0.0,74.87,0.0,78.56,0.0,84.06,0.0,82.61,99.02,86.0,104.43,112.94,99.33,91.8,99.31,104.86,105.51,110.77,110.49,131.91
2024-12-06,0.0,0.0,79.32,0.0,0.0,66.96,0.0,67.08,72.33,0.0,32.55,52.46,40.62,35.9,37.48,45.55,46.28,58.45,68.04,74.56,69.98,78.76,77.01,78.68,90.84,100.43,106.35,119.99,134.76
