,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000
2022-03-12,0,0,0,0,61.01,63.12,65.4,68.45,68.0,72.05,80.62
2022-03-13,0,0,0,97.59,90.98,98.9,103.7,139.83,74.22,0,0
