date,9125,9250,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500
2020-06-22,87.56,49.65,44.15,55.7,51.8,47.05,48.31,59.47,60.54,61.2,65.87,78.55
2020-06-23,0.0,0.0,0.0,24.53,30.45,42.7,52.29,64.99,79.81,82.96,75.89,110.48
