date,10500,10750,10875,11000,11125,11250,11375,11500,11625,11750,11875,12000,12125,12250,12375,12500,12625,12750,12875,13000
2020-08-01,0.0,82.02,0.0,78.2,0.0,71.2,0.0,64.99,77.27,76.36,83.45,79.6,86.22,82.34,87.09,88.31,105.02,110.03,115.06,0.0
2020-08-02,0.0,0.0,67.57,67.5,64.77,62.27,72.27,93.28,102.09,108.67,103.32,115.02,99.73,108.74,123.76,108.4,123.5,115.67,117.6,120.72
