date,50000,52000,54000,56000,57000,58000,59000,60000,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,71000,72000,74000,76000,78000,80000,82000,84000,86000,88000,90000,92000
2024-09-26,0.0,0.0,0.0,52.49,0.0,53.33,49.83,47.81,48.07,0.0,46.8,0.0,47.06,0.0,47.47,0.0,48.0,0.0,47.71,0.0,48.05,0.0,47.9,0.0,48.94,0.0,49.1,0.0,49.79,50.49,51.81,50.91,53.87,54.1,54.66,56.22,56.88,59.43,0.0
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.67,0.0,46.2,0.0,0.0,0.0,45.96,0.0,45.55,0.0,47.09,0.0,46.5,0.0,46.45,0.0,46.54,47.67,48.22,47.86,49.21,50.97,53.05,52.85,53.6,54.75,56.79,57.21,58.08
2024-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,46.21,0.0,47.02,0.0,45.85,0.0,46.89,0.0,46.79,0.0,47.68,47.92,47.9,49.26,48.86,51.53,52.14,52.45,53.81,56.24,56.98,0.0,0.0
2024-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.53,0.0,46.9,0.0,45.73,0.0,47.02,0.0,47.54,0.0,46.76,0.0,45.9,0.0,47.42,0.0,47.11,48.46,48.48,49.74,51.1,50.23,51.24,52.7,54.28,0.0,0.0,58.39,58.42
2024-09-30,0.0,0.0,58.42,0.0,0.0,0.0,0.0,45.79,46.65,0.0,46.32,0.0,47.56,0.0,45.99,0.0,46.34,0.0,46.5,0.0,47.14,0.0,46.93,0.0,47.91,0.0,48.76,48.42,50.13,49.95,52.14,53.35,54.91,55.37,0.0,58.2,60.61,61.75,62.37
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3,49.1,0.0,49.23,0.0,48.56,0.0,48.87,0.0,49.04,0.0,49.26,0.0,49.94,0.0,49.87,0.0,51.1,0.0,51.69,50.63,51.5,52.66,52.22,53.58,58.12,55.89,57.18,0.0,60.05,61.74,61.84
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.08,47.7,0.0,47.09,0.0,47.01,0.0,47.63,0.0,47.94,0.0,49.87,0.0,48.39,0.0,49.91,0.0,50.13,0.0,49.96,50.23,50.69,53.24,52.85,54.55,59.51,63.26,59.95,0.0,61.65,0.0,0.0
2024-10-03,63.52,0.0,0.0,0.0,0.0,0.0,48.4,48.27,48.56,0.0,48.55,0.0,49.02,0.0,48.49,0.0,48.61,0.0,49.17,0.0,49.43,0.0,50.06,0.0,52.12,0.0,52.3,51.71,54.43,54.09,56.65,58.3,56.22,57.75,0.0,60.49,62.76,0.0,0.0
2024-10-04,0.0,0.0,0.0,0.0,0.0,47.27,46.29,45.97,46.16,0.0,45.34,0.0,46.79,0.0,46.13,0.0,44.62,0.0,44.82,0.0,46.22,0.0,46.77,0.0,47.29,0.0,48.26,49.21,48.87,50.28,52.98,53.13,56.42,0.0,0.0,61.01,0.0,0.0,0.0
2024-10-05,0.0,0.0,0.0,0.0,0.0,47.36,46.41,45.85,0.0,0.0,44.63,0.0,44.85,0.0,44.37,0.0,45.23,0.0,45.14,0.0,45.96,0.0,44.41,0.0,47.37,0.0,47.43,49.32,49.37,51.02,53.49,0.0,58.62,0.0,56.15,0.0,0.0,0.0,0.0
2024-10-06,0.0,0.0,0.0,0.0,0.0,0.0,46.82,48.13,0.0,0.0,47.32,0.0,47.36,0.0,47.99,0.0,47.28,0.0,48.25,0.0,47.74,0.0,48.72,0.0,49.34,0.0,49.55,51.97,52.85,54.65,0.0,53.99,61.81,64.28,0.0,0.0,0.0,0.0,75.4
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,0.0,43.48,0.0,42.98,0.0,43.7,0.0,44.16,0.0,44.72,0.0,44.43,0.0,46.51,0.0,47.25,0.0,48.51,48.35,49.99,49.93,54.02,58.1,57.08,59.97,0.0,0.0,0.0,0.0,0.0
2024-10-08,0.0,0.0,0.0,0.0,0.0,46.66,0.0,42.91,43.07,0.0,40.68,0.0,42.02,0.0,41.48,0.0,42.39,0.0,42.99,0.0,44.43,0.0,44.72,0.0,46.04,0.0,46.53,48.91,49.3,53.76,54.16,59.34,0.0,62.24,0.0,0.0,0.0,0.0,0.0
2024-10-09,77.56,63.14,0.0,0.0,0.0,46.61,44.36,41.58,43.03,0.0,42.5,0.0,42.44,0.0,43.41,0.0,44.0,0.0,45.4,0.0,47.55,0.0,47.19,0.0,51.19,0.0,53.92,55.15,55.21,59.23,62.49,0.0,65.64,0.0,67.95,0.0,0.0,0.0,0.0
2024-10-10,0.0,0.0,0.0,49.75,47.98,45.93,46.23,43.4,42.69,0.0,42.98,0.0,41.44,0.0,42.03,0.0,44.78,0.0,47.53,0.0,47.31,0.0,50.46,0.0,50.19,0.0,51.89,57.8,57.29,53.45,0.0,69.82,0.0,80.92,0.0,0.0,0.0,0.0,0.0
2024-10-11,0.0,0.0,0.0,0.0,0.0,44.89,40.87,42.03,40.76,0.0,40.39,0.0,40.4,0.0,39.62,0.0,40.59,0.0,40.53,0.0,43.66,0.0,42.74,0.0,43.53,0.0,45.95,48.75,52.15,54.95,59.06,67.04,0.0,75.43,80.76,0.0,0.0,0.0,0.0
