date,28000,28250,28500,28750,29000,29250,29500,29750,30000,30500,31000,31500,32000
2023-05-03,59.68,50.61,51.21,49.69,49.3,50.32,51.15,0.0,54.93,55.43,57.47,64.87,65.82
2023-05-04,0.0,0.0,0.0,47.95,46.94,44.26,49.71,54.14,49.9,51.72,58.78,67.79,74.88
2023-05-05,73.05,0.0,60.97,50.7,39.12,38.75,31.37,34.54,38.43,62.72,71.01,74.02,114.91
