date,11250,11750,12000,12250,12500,12750,13250,13500,13750,14500,15000,16000,18000,20000
2020-08-27,,0.022488,,0.048982,0.061445,0.073502,0.096575,0.107652,0.118454,0.149371,0.168878,0.205602,,0.329430
2020-08-28,,0.011519,,0.038902,,0.063894,0.087319,0.098548,0.109490,0.140782,0.160508,,,0.322663
2020-08-29,,0.009518,,0.037296,,0.062547,0.086194,0.097526,0.108566,0.140134,0.160032,,,0.323551
2020-08-30,,0.007987,,0.036143,,0.061645,0.085512,0.096946,0.108085,0.139930,0.159999,,,0.324901
2020-08-31,,,,0.018686,,0.045141,0.069578,0.081239,0.092581,0.124940,,,,
2020-09-01,,0.000908,,0.030588,,0.056733,0.081118,0.092788,0.104150,0.136613,,,,
2020-09-02,,0.021620,,0.049551,,0.075355,0.099621,0.111268,0.122624,0.155124,,,,
2020-09-03,0.061785,0.089904,,0.116307,,0.141280,0.165013,0.176461,0.187649,0.219780,,,,
2020-09-04,0.055409,0.083938,,0.110678,,0.135947,0.159948,0.171521,0.182830,0.215302,,,,
2020-09-05,0.067105,0.095642,,0.122462,,0.147842,0.171970,0.183609,0.194986,0.227663,,,,
2020-09-06,0.075424,0.104073,,0.131039,,0.156579,0.180870,0.192592,0.204050,0.236971,,,,
2020-09-07,0.066099,0.095216,,0.122569,,0.148446,0.173043,0.184907,0.196503,0.229809,,,,
2020-09-08,0.072040,0.101327,,0.128869,,0.154941,0.179732,0.191692,0.203383,0.236967,,0.298354,,
2020-09-09,0.066672,0.096370,,0.124263,,0.150650,0.175730,0.187828,0.199651,0.233609,,,,0.433006
2020-09-10,0.068977,0.098935,,0.127084,,0.153717,0.179033,0.191245,0.203181,0.237465,,,,
2020-09-11,0.063432,0.093832,,0.122355,,0.149323,0.174947,0.187304,0.199381,0.234061,,,,
2020-09-12,0.050386,0.081451,,0.110486,,0.137887,0.163893,0.176427,0.188673,0.223824,,,,
2020-09-13,0.060693,0.091829,,0.121013,,0.148593,0.174790,0.187422,0.199766,0.235208,,,,
2020-09-14,0.037192,0.069394,,0.099317,,0.127485,0.154184,0.167043,0.179602,0.215632,,,,
2020-09-15,0.024859,0.057987,,0.088517,,0.117175,0.144297,0.157351,0.170096,0.206639,,,,
2020-09-16,0.027146,0.060545,,0.091373,,0.120326,0.147734,0.160927,0.173808,0.210746,,0.278089,,
2020-09-17,0.022357,0.056417,0.072345,0.087723,,0.117086,0.144864,0.158232,0.171281,0.208693,,,,
2020-09-18,0.026815,0.061049,,0.092625,,0.122273,0.150336,0.163844,0.177031,0.214847,,0.283787,,
2020-09-19,0.022820,0.057705,,0.089767,,0.119839,0.148288,0.161978,0.175342,0.213656,,,0.365452,
2020-09-20,0.027745,0.062810,,0.095160,,0.125536,0.154289,0.168130,0.181642,0.220389,,,,
2020-09-21,0.068940,0.103065,,0.135068,,0.165320,0.194059,0.207918,0.221461,0.260351,,,,
2020-09-22,0.065704,0.100375,,0.132860,,0.163552,0.192701,0.206756,0.220490,0.259921,0.284869,,,
2020-09-23,0.073790,0.108755,,0.141568,,0.172594,0.202075,0.216293,0.230188,0.270092,,,,
2020-09-24,0.046876,0.083102,,0.116832,,0.148610,0.178743,0.193260,0.207440,0.248125,,,,
2020-09-25,0.044867,0.081702,,0.115961,,0.148225,0.178811,0.193545,0.207934,0.249220,,,,
2020-09-26,0.049222,0.086464,0.104084,0.121153,,0.153840,0.184837,0.199771,0.214358,0.256214,,,,
2020-09-27,0.034118,0.072550,,0.108085,,0.141477,0.173096,0.188318,0.203182,0.245808,,,,0.495150
2020-09-28,0.046499,0.085037,,0.120875,,0.154623,0.186615,0.202025,0.217076,0.260257,,,,
2020-09-29,0.049095,0.088183,,0.124558,,0.158822,0.191307,0.206957,0.222242,0.266098,,,,
2020-09-30,0.038554,0.078736,,0.115944,,0.150927,0.184061,0.200015,0.215594,0.260275,,,,
2020-10-01,0.070036,0.109858,,0.147125,,0.182317,0.215729,0.231836,0.247573,0.292753,,,,
2020-10-02,0.067149,0.107789,,0.145784,,0.181646,0.215686,0.232093,0.248123,0.294136,,,,
2020-10-03,0.061046,0.102648,,0.141468,,0.178076,0.212806,0.229542,0.245891,0.292810,0.322483,0.378451,0.479097,
2020-10-04,0.054454,0.097105,,0.136808,,0.174211,0.209675,0.226760,0.243447,0.291327,,0.378693,0.481340,
2020-10-05,0.053231,0.096809,,0.137343,,0.175516,0.211704,0.229137,0.246162,0.295011,,,,
2020-10-06,0.064015,0.108164,,0.149352,,0.188190,0.225033,0.242787,0.260130,0.309902,,,,
2020-10-07,0.067940,0.112960,,0.154988,,0.194630,0.232243,0.250369,0.268077,0.318897,0.351038,,,
2020-10-08,0.037720,0.084987,,0.128600,,0.169555,0.208322,0.226983,0.245202,0.297445,,,0.504514,
2020-10-09,,0.037646,,0.083976,,0.126819,0.167122,0.186468,0.205332,0.259324,,,,
2020-10-10,,,,0.088996,,0.132827,0.174080,0.193887,0.213202,0.268492,,,,
2020-10-11,,,,0.089645,,0.134654,0.177004,0.197335,0.217160,0.273907,,,,
2020-10-12,,,,0.083829,,0.130277,0.173916,0.194854,0.215265,0.273667,,,,
2020-10-13,,,,0.090461,,0.138148,0.182986,0.204506,0.225486,0.285530,,,,0.635065
2020-10-14,,,,0.094780,,0.143898,0.190092,0.212265,0.233883,0.295756,,,,0.655991
2020-10-15,,,,0.107929,,0.158421,0.205980,0.228822,0.251099,0.314882,,,,
2020-10-16,,,,0.108367,,0.160708,0.209985,0.233648,0.256724,0.322785,,,0.583785,0.707628
2020-10-17,,,,0.099188,,0.153829,0.205171,0.229805,0.253819,0.322534,,,0.593769,0.722403
2020-10-18,,,,0.102415,,0.159309,0.212760,0.238405,0.263405,0.334935,,,0.617270,0.751163
2020-10-19,,,,0.070112,,0.130690,0.187179,0.214209,0.240529,0.315721,,,0.611723,0.751899
2020-10-20,,,,0.005965,,0.074382,0.135337,0.164253,0.192320,0.272198,,,,0.732439
2020-10-21,,,,,,,0.068445,0.100125,0.130584,0.216485,,,,
2020-10-22,,,,,,,,,0.120180,,,,,
2020-10-23,,,,,,,,,0.122176,,,,,0.776493
2020-10-24,,,,,,,,,0.116460,,,,,0.824758
2020-10-25,,,,,,,,,0.127055,,,,,0.903011
2020-10-26,,,,,,,,,0.120825,,,,,0.990653
2020-10-27,,,,,,,,,,,,,,1.041624
2020-10-28,,,,,,,,,,,,,1.070643,1.403676
2020-10-29,,,,,,,,,,,,0.944882,1.484652,1.956039
