,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000
2022-05-10,0,0,0,0,99.45,90.37,79.64,88.22,83.71,89.49,83.59
2022-05-11,197.54,200.48,179.09,161.42,153.32,164.21,169.82,213.33,239.83,111.46,314.24
