,19000,19500,20000,20500,21000,21500,22000,22500,23000,24000,25000
2022-09-10,0,0,50.45,68.22,68.22,70.35,76.11,80.39,86.25,94.0,110.99
2022-09-11,119.11,94.2,0,0,45.36,71.24,68.65,83.89,92.56,101.65,0
