date,31000,31500,32000,32500,33500,33750,34000,34250,34500,34750,35000,35250,35500,35750,36000,36500,37000,37500,38000,38500,39000,39500,40000,40500,41000,42000,43000
2023-11-04,0.0,0.0,0.0,0.0,0.0,0.0,43.35,0.0,0.0,35.61,39.5,47.04,48.08,48.81,48.07,52.37,46.96,56.13,62.51,66.24,67.0,73.31,78.98,80.72,82.06,0.0,0.0
2023-11-05,128.52,124.16,104.96,93.74,0.0,0.0,0.0,0.0,59.41,52.35,53.42,53.49,57.3,51.93,57.48,59.28,60.76,69.45,74.96,72.54,76.65,85.26,89.99,74.0,0.0,89.92,0.0
2023-11-06,0.0,0.0,0.0,0.0,57.8,59.85,44.94,41.61,0.0,23.66,29.67,39.87,41.04,44.5,49.79,62.2,65.23,78.19,81.09,94.83,96.41,0.0,0.0,0.0,0.0,0.0,216.24
