,22500,23000,23500,24000,24500,25000,25500,26000,27000,28000
2022-08-14,0,0,0,57.24,56.7,56.79,57.29,61.25,66.21,79.92
2022-08-15,0,0,58.51,50.32,57.58,74.8,67.79,71.14,68.25,0
