date,60000,60500,61000,61500,61750,62000,62250,62500,62750,63000,63250,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,71000,72000,73000,74000,75000,76000,77000
2024-02-29,0.0,69.79,68.78,66.76,0.0,66.09,0.0,66.74,0.0,67.78,0.0,66.0,66.27,72.03,71.89,72.92,73.15,77.04,81.67,74.74,77.85,82.5,82.72,88.05,83.48,90.98,98.09,95.45,87.85,93.8,100.2,103.79
2024-03-01,53.23,57.71,51.52,48.62,0.0,44.89,0.0,39.31,0.0,43.79,0.0,44.67,46.91,50.86,54.94,57.01,56.74,62.24,62.93,63.31,64.81,67.33,66.97,77.31,72.98,84.26,93.54,83.65,93.09,99.34,0.0,0.0
2024-03-02,0.0,50.82,44.1,37.49,32.0,31.56,32.7,32.59,36.33,39.96,48.24,48.35,59.38,64.65,71.38,80.18,86.32,92.56,74.32,91.98,76.87,68.93,78.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
