date,22000,22500,23000,23500,24000,24500,25000,26000
2022-08-05,61.78,68.26,58.05,52.61,54.31,64.37,70.04,75.0
2022-08-06,0.0,59.8,38.48,48.78,55.98,65.84,70.73,0.0
