,28000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,42000
2022-01-23,0,0,0,0,0,0,87.14,70.6,70.12,71.26,72.35,86.56,119.44
2022-01-24,0,0,0,0,132.75,0.0,90.12,78.89,62.25,88.88,98.0,105.78,0
