date,93000,94000,95000,96000,96500,97000,97500,98000,98500,99000,99500,100000,100500,101000,101500,102000,102500,103000,104000,105000,106000,108000,110000,112000,114000,116000
2024-12-09,0.0,0.0,62.48,61.97,0.0,60.37,0.0,63.25,0.0,58.67,0.0,60.97,0.0,60.45,0.0,56.27,0.0,57.38,62.32,59.0,62.77,69.06,65.98,77.72,81.96,76.58
2024-12-10,65.87,66.99,60.1,58.54,0.0,57.18,0.0,57.43,0.0,58.59,0.0,59.24,0.0,60.2,0.0,61.2,0.0,65.95,79.15,70.49,80.37,80.15,83.83,105.18,103.63,94.67
2024-12-11,0.0,0.0,0.0,56.17,76.93,84.94,65.33,72.61,62.63,77.89,48.9,49.37,50.25,37.39,42.87,46.02,43.87,47.95,53.67,63.32,71.79,89.21,94.41,109.67,115.6,0.0
