,19000,19500,20000,20250,20500,20750,21000,21250,21500,22000,22500,23000
2022-10-29,0,0,0,0,29.73,42.99,43.55,46.2,46.64,52.41,57.15,73.18
2022-10-30,0,0,0,0,52.79,45.52,42.51,63.06,72.84,69.71,0,0
