,20000,25000,28000,30000,32000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,50000,55000,60000
2022-01-27,0,0,0,0,0,0,0,0,0,66.32,0,66.72,0,65.98,0,67.26,69.2,0,0,0,74.1,82.94,82.27
2022-01-28,0,0,0,0,0,0,0,68.08,0,65.2,0,61.35,0,61.13,0,60.55,60.92,0,0,0,65.21,71.88,78.47
2022-01-29,0,0,0,0,0,0,0,67.37,0,64.58,0,63.33,0,61.37,0,62.02,62.51,0,0,0,0,74.79,79.96
2022-01-30,0,0,0,0,0,0,0,65.55,0,0,0,62.81,0,61.43,0,61.47,62.13,0,0,0,66.65,74.83,81.55
2022-01-31,0,0,0,0,0,0,0,0,0,61.91,0,60.19,0,59.04,0,58.79,60.05,0,0,0,64.12,74.57,81.78
2022-02-01,0,0,0,0,0,0,0,0,0,62.27,0,60.34,0,59.99,0,60.42,60.85,60.75,0,0,65.98,73.36,0
2022-02-02,0,0,0,0,0,0,0,66.45,0,64.03,0,62.15,0,63.75,0,63.01,67.5,61.7,0,0,74.27,79.53,91.16
2022-02-03,0,0,0,0,0,0,0,63.22,0,61.65,0,59.38,0,60.34,0,61.66,62.91,62.6,0,0,73.84,83.74,0
2022-02-04,0,0,0,0,0,0,0,63.87,0,62.37,63.07,60.04,59.95,58.69,59.39,58.88,58.96,58.55,0,0,60.83,70.01,0
2022-02-05,0,0,0,0,0,0,0,0,0,0,59.16,58.98,56.07,56.04,54.22,54.46,57.66,56.17,0,56.57,62.83,64.87,81.22
2022-02-06,0,0,0,0,0,0,0,0,0,0,0,61.02,56.33,59.19,60.8,60.43,59.94,60.16,0,60.91,65.09,70.66,0
2022-02-07,0,0,0,0,0,0,0,0,0,71.19,0,64.73,64.21,60.55,62.25,61.42,63.13,61.86,61.02,61.18,65.82,69.91,77.38
2022-02-08,0,0,0,0,0,0,0,0,0,0,0,0,55.38,60.89,57.4,57.63,57.38,58.37,60.16,58.31,59.96,72.41,85.7
2022-02-09,0,0,0,0,0,0,0,86.33,0,81.23,0,72.95,0,0,59.23,59.95,57.73,58.55,59.88,59.14,61.71,68.39,0
2022-02-10,0,0,0,0,0,0,0,0,0,76.56,67.58,70.52,67.39,64.66,61.53,62.54,61.72,60.22,61.35,63.25,63.62,72.44,84.42
2022-02-11,0,0,0,0,0,0,0,0,80.46,71.07,69.66,63.86,62.5,63.24,62.3,60.35,61.98,63.78,59.55,66.29,61.39,76.83,0
2022-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,58.45,55.12,57.48,56.67,56.68,66.72,63.58,67.21,92.54,0
2022-02-13,0,0,0,0,0,0,0,0,0,0,0,71.16,61.44,58.05,62.09,62.19,62.16,60.86,64.54,68.8,68.53,105.42,0
2022-02-14,0,0,0,0,0,0,0,0,0,0,0,0,65.09,64.21,60.87,59.97,58.36,67.47,67.65,59.63,77.8,0,0
2022-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,64.55,64.28,57.32,55.41,58.4,61.81,62.67,73.24,0,0
2022-02-16,0,0,0,0,0,0,0,0,132.3,118.07,0,0,70.93,70.67,55.61,49.66,54.43,55.23,56.98,66.48,88.01,144.26,0
2022-02-17,0,0,0,0,0,0,0,0,0,122.74,0,97.45,75.7,80.47,105.27,136.72,98.45,200.58,87.87,79.42,118.72,0,0
