date,11375,11500,11625,11750,11875,12000,12125,12250,12375,12500,12625,12750,12875
2020-08-14,0.0,47.26,46.71,40.26,41.12,47.31,51.9,61.54,0.0,61.49,63.53,76.33,76.16
2020-08-15,66.12,76.9,82.48,58.55,70.29,60.02,63.27,84.85,97.79,101.59,104.35,75.91,121.01
