date,20500,20750,21000,21250,21500,21750,22000,22500,23000
2022-11-06,0.0,55.93,52.77,52.07,47.96,50.62,49.4,57.05,57.1
2022-11-07,52.12,49.64,47.06,64.87,59.49,55.91,49.77,0.0,0.0
