date,8875,9000,9125,9250,9375,9500,9625,9750
2020-07-19,39.85,34.58,30.98,28.54,34.6,39.77,43.86,46.92
2020-07-20,47.18,46.73,34.4,31.19,46.52,60.5,52.54,0.0
