date,19000,19500,20000,20500,21000,21500,22000,22500,23000,24000,25000
2022-07-07,55.48,74.27,75.56,83.33,86.63,77.85,83.04,83.02,82.39,86.38,0.0
2022-07-08,0.0,0.0,0.0,96.72,81.24,56.41,58.57,93.85,94.12,102.76,149.25
