,21000,21500,21750,22000,22250,22500,22750,23000,23250,23500,23750,24000,24500,25000,25500,26000
2023-01-27,0,0,0,48.98,0,44.14,42.41,35.39,37.01,42.27,51.37,55.75,68.56,69.45,83.82,84.81
2023-01-28,0,0,0,34.31,0,0,29.8,24.15,28.29,46.91,43.15,52.98,62.9,74.11,0,0
