date,4250,4500,4750,5000,5250,5500,5750,6000,6250,6500,6750,7000,7250,7500,7750,8000,8250,8500
2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,96.9,136.71,142.91,132.76,121.37,134.44,122.8,141.42,0.0,147.87,0.0,0.0
2020-03-20,0.0,0.0,0.0,0.0,0.0,148.27,0.0,138.07,134.77,140.83,141.02,140.24,144.12,152.1,154.0,150.93,142.81,145.48
2020-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.56,130.78,123.08,129.22,124.57,126.53,125.72,128.49,129.21,126.83,128.61
2020-03-22,0.0,0.0,0.0,0.0,0.0,0.0,135.68,136.51,125.88,128.22,137.07,138.65,140.74,137.89,146.8,146.18,145.95,146.82
2020-03-23,0.0,0.0,149.75,143.85,140.17,154.2,133.91,131.13,132.53,131.81,131.69,144.28,137.23,139.35,140.07,152.09,148.83,149.22
2020-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,132.77,126.85,125.06,127.79,133.79,131.88,135.17,134.1,139.77,141.36
2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18,0.0,118.67,123.71,121.94,123.26,126.53,126.22,132.04,127.14,130.79
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.08,109.46,108.94,114.39,111.14,112.63,113.23,115.83,118.12,126.85
2020-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.38,98.56,94.69,95.07,94.17,90.31,96.81,100.84,101.93,108.92,111.14
2020-03-28,0.0,0.0,0.0,0.0,0.0,113.91,0.0,97.48,90.7,93.34,91.29,89.22,92.98,102.23,116.51,105.38,115.72,123.52
2020-03-29,0.0,0.0,0.0,0.0,211.67,0.0,118.07,107.31,109.67,103.75,112.32,120.45,129.18,132.37,123.6,119.34,126.95,147.33
2020-03-30,0.0,157.96,150.44,0.0,97.49,0.0,108.24,104.98,91.57,83.42,83.12,87.11,101.36,98.52,105.87,118.01,124.2,135.52
2020-03-31,0.0,0.0,0.0,0.0,0.0,0.0,93.83,85.05,73.38,76.66,74.31,85.18,101.72,107.76,120.89,126.72,143.33,150.83
2020-04-01,0.0,0.0,0.0,0.0,0.0,103.86,161.66,83.49,104.0,89.99,78.48,88.19,105.49,121.13,130.94,151.76,147.74,0.0
2020-04-02,0.0,0.0,0.0,0.0,0.0,0.0,363.57,206.85,266.73,0.0,92.7,109.96,117.13,160.83,191.06,217.37,182.94,192.91
