,19000,20000,20500,21000,21500,22000,22500,23000,23500,24000,24500,25000,26000,27000
2022-07-19,0,0,0,78.9,78.19,81.82,87.4,94.42,89.28,91.68,94.0,95.62,111.63,0
2022-07-20,0,0,0,0,112.52,0,98.23,84.4,79.15,79.44,97.14,108.02,94.56,114.88
