,25000,25500,26000,26500,26750,27000,27250,27500,27750,28000,28250,28500,29000,29500,30000
2023-04-24,0,0,0,0,0,45.15,41.87,41.9,39.55,43.89,0,46.59,56.96,55.58,0
2023-04-25,0,0,0,0,0,60.36,55.02,50.39,51.29,40.35,0,37.39,53.85,0,104.89
