date,88000,89000,90000,91000,92000,93000,93500,94000,94500,95000,96000,97000,98000,99000,100000,102000,104000,106000,108000
2024-12-30,57.75,66.42,59.79,56.02,56.08,52.89,0.0,52.49,0.0,54.73,55.36,57.08,53.64,55.25,55.69,59.22,61.93,69.78,64.52
2024-12-31,0.0,74.51,61.43,0.0,49.98,51.81,0.0,47.55,0.0,49.04,49.81,51.7,52.93,55.7,61.95,65.34,74.48,70.43,78.94
2025-01-01,0.0,0.0,0.0,0.0,55.34,47.2,43.64,44.2,45.03,43.07,47.7,46.2,55.4,61.63,72.76,69.61,78.47,86.78,0.0
