date,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,58000,60000,65000,70000,75000,80000
2021-12-16,0.0,0.0,0.0,0.0,0.0,0.0,77.93,0.0,77.96,0.0,77.19,0.0,77.26,0.0,79.17,79.66,80.69,85.09,86.36,93.32,94.88
2021-12-17,0.0,0.0,0.0,0.0,78.48,0.0,76.69,0.0,76.5,0.0,77.73,0.0,78.48,0.0,77.63,81.1,79.72,84.04,87.57,92.84,90.27
2021-12-18,0.0,0.0,0.0,0.0,78.56,0.0,78.5,0.0,79.57,0.0,78.91,0.0,79.27,0.0,79.96,80.9,82.54,86.72,89.73,93.5,91.03
2021-12-19,0.0,0.0,0.0,0.0,81.36,0.0,78.38,0.0,78.72,0.0,78.26,0.0,81.66,0.0,78.74,80.58,81.09,84.62,87.75,0.0,91.47
2021-12-20,0.0,0.0,82.49,0.0,80.73,0.0,80.52,0.0,80.49,0.0,81.4,0.0,81.26,80.23,81.37,81.76,83.53,86.49,94.6,96.34,103.09
2021-12-21,0.0,0.0,0.0,0.0,81.29,0.0,78.25,0.0,79.44,0.0,79.84,0.0,80.02,76.93,78.65,81.7,81.46,85.17,88.56,92.88,101.36
2021-12-22,0.0,0.0,0.0,0.0,77.52,0.0,74.27,0.0,71.73,0.0,75.78,0.0,74.47,75.43,75.25,78.25,78.52,84.61,89.23,0.0,94.4
2021-12-23,0.0,0.0,0.0,0.0,74.88,0.0,75.38,0.0,73.6,0.0,73.77,0.0,72.6,74.22,73.46,74.6,76.63,83.54,87.09,91.71,98.94
2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,74.89,70.21,69.9,75.14,75.06,76.98,75.51,71.81,75.79,75.78,77.53,82.65,88.38,92.17,92.16
2021-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.11,72.08,74.14,74.67,74.47,70.14,0.0,73.45,75.6,74.9,81.07,84.43,93.36,0.0
2021-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.89,72.29,70.12,73.98,73.35,70.92,72.5,70.36,70.58,74.27,83.53,0.0,100.81,105.94
2021-12-27,0.0,0.0,0.0,0.0,73.77,0.0,0.0,0.0,68.83,79.17,78.03,77.84,77.35,78.07,77.71,79.85,78.67,84.64,87.79,99.59,102.62
2021-12-28,0.0,0.0,0.0,0.0,0.0,71.34,72.77,72.55,71.3,71.37,71.67,72.03,73.78,73.54,73.23,75.72,82.51,90.1,94.92,105.93,0.0
2021-12-29,0.0,0.0,0.0,0.0,77.45,75.86,76.3,75.89,74.67,74.85,75.02,73.69,75.26,78.57,74.14,79.2,88.1,97.68,106.4,0.0,0.0
2021-12-30,0.0,0.0,0.0,76.38,74.6,74.43,72.5,74.01,71.87,73.73,73.84,74.79,76.92,77.6,76.91,82.0,88.15,100.53,112.35,0.0,0.0
2021-12-31,0.0,0.0,0.0,72.03,73.55,72.65,72.61,72.69,73.78,74.39,73.94,72.55,75.94,79.61,77.54,85.05,93.51,98.99,0.0,0.0,0.0
2022-01-01,0.0,0.0,0.0,67.07,71.58,65.53,65.42,66.61,66.59,67.19,67.15,68.8,67.41,73.57,75.75,81.13,93.99,0.0,0.0,0.0,0.0
2022-01-02,0.0,0.0,0.0,66.4,64.43,65.84,63.62,66.73,67.78,69.23,70.01,71.01,69.88,71.57,79.42,93.38,93.44,0.0,0.0,0.0,0.0
2022-01-03,0.0,0.0,0.0,61.7,63.37,63.81,65.21,68.46,66.97,72.04,76.23,74.66,75.69,86.6,90.68,89.55,103.86,0.0,0.0,0.0,0.0
2022-01-04,0.0,0.0,0.0,61.42,61.47,60.18,62.46,65.01,68.35,65.16,69.26,87.04,92.15,81.77,105.86,122.09,0.0,0.0,0.0,0.0,0.0
2022-01-05,92.22,0.0,75.97,79.23,78.98,82.84,91.83,97.45,110.47,71.26,137.88,147.81,104.23,172.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06,0.0,64.66,57.85,75.13,85.65,98.84,113.17,114.12,157.34,161.55,176.07,151.24,0.0,0.0,186.6,206.34,0.0,0.0,0.0,0.0,0.0
