date,54000,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,69000,70000,71000,72000,73000
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.86,51.71,50.73,51.33,51.74,51.42,52.19,53.66,53.3,55.54,55.31,56.33,0.0,60.39,61.99,67.46,68.18,74.04,73.1
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.48,58.44,59.78,57.36,59.63,58.08,65.98,59.91,61.73,62.6,64.98,70.86,69.02,72.65,74.73,69.72,64.44,82.56,88.17,98.49,87.15,102.77,96.66
2024-05-01,98.39,97.39,98.2,102.37,82.04,67.68,61.43,57.81,58.97,55.21,63.59,73.81,71.61,83.31,82.61,113.22,100.84,117.53,113.35,137.45,116.11,113.63,109.71,118.3,116.42,126.21,111.52,135.86,0.0,0.0,0.0,0.0,0.0
