,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000
2022-01-27,0,0,0,0,0,73.15,81.56,74.75,70.2,72.85,78.47,83.71
2022-01-28,0,0,0,0,0,0,102.13,57.75,59.07,57.95,89.19,83.03
