date,44000,45000,46000,47000,48000,49000,50000,51000
2022-01-02,0.0,0.0,65.52,59.03,62.34,62.57,57.84,65.8
2022-01-03,89.86,76.12,56.16,57.6,67.36,101.39,81.59,86.64
