date,19000,23000,23500,24000,24500,25000,25500,26000,26250,26500,26750,27000,27250,27500,27750,28000,28500,29000,29500,30000,30500,31000,31500,32000,32500,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.22,31.46,32.66,33.67,35.87,36.67,37.53,38.86,39.99,42.68,44.49,46.02,49.59,51.17,53.48,56.02,0.0,0.0,60.12,63.91,66.67,68.74,0.0,71.08,74.33
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.79,0.0,27.97,27.69,27.41,29.18,30.44,32.38,35.74,37.65,40.21,43.93,44.77,45.59,51.87,52.03,52.75,0.0,56.41,61.19,0.0,60.73,0.0,66.59,0.0,0.0
2023-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.35,26.09,26.83,27.97,30.64,31.24,33.34,34.13,38.39,41.53,42.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.53,0.0,0.0,0.0,0.0,0.0
2023-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.86,28.59,29.48,30.28,32.19,33.56,36.4,37.17,0.0,43.94,44.77,46.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.38,29.8,28.98,30.01,29.66,32.11,33.47,35.65,36.24,37.02,42.42,43.79,46.08,0.0,52.5,0.0,55.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.71,29.51,29.49,30.62,32.22,33.67,35.81,37.11,39.09,40.45,44.55,46.96,0.0,0.0,54.9,0.0,60.6,0.0,0.0,0.0,0.0,68.21,0.0,0.0,0.0,0.0
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.71,30.37,30.81,31.24,32.69,33.72,35.58,36.51,39.05,41.04,42.73,44.13,47.45,48.22,0.0,0.0,0.0,59.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17,0.0,0.0,0.0,0.0,0.0,50.65,46.03,49.31,0.0,47.13,0.0,48.98,0.0,46.88,0.0,51.17,52.96,54.47,56.65,57.41,62.01,60.17,62.21,62.94,62.74,66.09,64.92,65.42,64.51,78.81,68.72,74.2,78.99,93.92,0.0,107.47,96.29,0.0,0.0,0.0,0.0,0.0
2023-08-18,0.0,0.0,0.0,51.46,46.84,45.85,41.93,39.35,0.0,40.6,0.0,39.78,0.0,40.61,0.0,43.59,44.1,45.04,47.25,49.85,52.2,54.1,57.56,59.06,61.69,59.72,66.8,64.56,67.94,73.03,69.39,77.32,0.0,85.93,91.37,0.0,0.0,96.44,0.0,0.0,0.0,0.0
