date,61000,62000,63000,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,73500,74000,75000,76000,77000,78000,79000,81000
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.88,48.01,50.56,49.75,51.26,51.09,53.98,51.76,56.42,57.57,58.17,59.71,59.63,60.83,63.87,61.85,68.29,60.52,69.26,68.97,67.7,66.21
2024-07-30,61.14,0.0,0.0,0.0,50.57,49.33,46.94,48.47,49.06,49.37,51.13,50.01,53.3,54.14,59.17,60.19,54.85,58.92,59.95,60.3,62.7,67.79,66.6,63.6,61.16,0.0,72.77,76.82,0.0,0.0
2024-07-31,0.0,78.06,79.83,69.62,36.28,39.8,43.33,47.36,53.99,63.69,69.59,73.47,79.18,75.28,86.51,71.14,68.68,82.85,71.67,92.41,91.06,76.36,120.0,130.04,0.0,0.0,0.0,0.0,0.0,0.0
