date,6500,6625,6750,6875,7000,7125,7250,7375,7500,7625,7750
2020-04-16,62.3,72.0,67.91,83.18,68.62,70.42,68.84,65.55,81.93,82.86,92.36
2020-04-17,0.0,84.15,67.07,48.14,56.34,70.84,79.64,68.16,86.86,76.91,135.39
