date,8625,8750,8875,9000,9125,9250,9375,9500,9625,9750,9875,10000,10125,10250,10375
2020-02-25,0.0,0.0,0.0,51.26,0.0,52.78,56.8,58.87,54.24,57.43,58.94,61.62,70.87,79.45,79.54
2020-02-26,73.01,60.29,77.78,70.44,81.68,89.54,90.17,91.25,83.84,72.15,154.02,82.85,116.36,82.76,0.0
