date,8625,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500,10625,10750,10875,11000,11125
2020-06-01,0.0,0.0,99.92,121.86,104.13,117.38,87.68,91.12,89.94,93.23,88.41,0.0,92.62,95.71,0.0,0.0
2020-06-02,152.7,104.32,74.44,69.52,76.94,88.26,94.93,90.03,118.36,126.16,152.75,139.04,145.37,162.4,153.61,169.78
