date,61000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,73500,74000,74500,75000,76000,77000,78000,80000,81000
2024-11-02,0.0,0.0,0.0,0.0,0.0,39.54,37.84,36.23,37.59,38.71,38.69,37.88,42.0,39.62,45.53,36.68,43.47,44.99,48.94,54.66,49.82,54.23,0.0,0.0
2024-11-03,0.0,0.0,43.5,51.51,50.25,47.78,48.01,46.28,46.52,48.52,52.42,50.56,52.8,55.57,60.76,59.03,55.66,60.68,58.39,55.52,0.0,0.0,0.0,99.08
2024-11-04,118.56,60.04,47.56,44.19,46.14,42.28,44.58,49.28,50.79,59.78,63.18,63.55,67.27,74.29,78.86,83.04,89.95,97.52,69.56,0.0,90.42,0.0,135.33,0.0
