date,8125,8250,8375,8500,8625,8750,8875,9000,9125,9250,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500,10625
2020-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.33,0.0,72.59,69.47,72.09,75.0,75.98,81.21,83.58,81.69,89.01
2020-05-10,177.47,133.22,159.58,141.97,87.35,100.35,105.36,113.54,127.56,130.46,114.8,129.26,159.79,161.64,175.86,138.4,203.26,161.52,144.1,177.98,157.51
