date,5250,5625,5750,5875,6000,6125,6250,6375,6500,6625,6750,6875,7000
2020-03-22,0.0,0.0,0.0,0.0,154.08,154.92,177.46,159.0,148.88,163.7,165.94,174.74,0.0
2020-03-23,195.35,0.0,139.76,168.47,198.21,193.28,152.18,178.09,145.95,139.13,168.57,177.76,191.37
