date,80000,81000,82000,82500,83000,83500,84000,84500,85000,85500,86000,86500,87000,88000,89000,90000,92000,94000,96000,98000
2025-03-17,0.0,55.14,56.42,0.0,52.33,0.0,50.12,0.0,51.02,0.0,51.26,0.0,49.82,50.09,52.29,55.88,57.32,63.64,62.27,70.23
2025-03-18,0.0,53.08,50.51,0.0,50.11,0.0,49.31,0.0,48.81,0.0,50.03,0.0,57.27,58.44,60.12,69.07,73.81,71.93,0.0,0.0
2025-03-19,107.43,59.26,81.55,68.85,93.97,0.0,74.81,61.45,59.54,54.96,54.26,50.56,48.73,50.96,56.99,65.91,81.75,109.18,125.52,150.0
