,23000,23500,24000,24500,25000,25250,25500,25750,26000,26250,26500,26750,27000,27500,28000
2023-08-26,0,0,0,0,0,0,0,0,18.77,20.35,21.96,24.3,26.08,26.45,0
2023-08-27,0,0,0,0,0,0,0,0,25.63,26.43,28.09,33.3,36.58,41.89,47.12
2023-08-28,0,0,0,0,0,0,0,28.74,10.48,18.87,26.61,40.16,45.05,58.33,0
