date,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,69000,70000,71000
2024-07-14,54.23,53.18,52.46,51.77,53.47,52.44,53.76,53.74,52.4,53.18,53.48,54.33,0.0,57.35,0.0,57.15,0.0,61.29,0.0,62.92,59.77,0.0,0.0
2024-07-15,65.58,67.49,65.91,57.95,58.72,49.1,59.44,58.59,49.11,54.46,62.52,52.79,56.91,52.86,70.14,52.42,55.55,54.52,0.0,63.33,66.07,62.49,64.73
2024-07-16,133.91,103.96,88.36,0.0,0.0,62.75,56.19,61.9,58.16,45.47,59.4,78.92,50.72,47.6,44.44,40.75,47.31,52.41,66.66,62.33,67.3,71.69,0.0
