date,33000,34000,35000,36000,37000,38000,39000,40000,42000
2021-06-29,0.0,110.38,103.21,93.53,90.01,87.57,87.69,96.37,101.9
2021-06-30,119.78,113.5,99.96,93.84,108.94,138.73,100.43,0.0,0.0
