,30000,35000,40000,45000,46000,48000,50000,52000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,80000,85000,90000,95000,100000
2021-10-28,0,0,0,0,0,0,0,0,66.52,0,0,0,72.8,0,83.34,0,77.4,0,81.42,0,81.09,0,79.41,0,84.47,0,81.65,0,79.95,85.94,0,86.01,87.29,93.66,92.13,94.47
2021-10-29,0,0,0,0,0,0,0,0,0,0,81.9,0,0,0,0,0,81.72,0,81.56,0,80.35,0,83.39,0,82.61,0,86.27,0,82.88,85.28,0,85.33,88.35,90.68,93.35,98.28
2021-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.01,0,82.42,0,81.12,0,82.59,0,82.23,0,84.06,0,85.07,0,83.77,83.91,0,0,89.97,0,0,0
2021-10-31,0,0,0,0,0,0,0,0,0,0,0,0,85.34,0,82.83,0,80.53,0,82.25,0,82.14,0,81.55,0,83.38,0,83.64,0,83.0,84.88,0,87.5,88.84,94.77,99.09,95.61
2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.4,0,79.59,0,80.36,0,44.87,0,82.65,0,83.01,0,83.03,0,43.79,82.74,0,85.41,86.8,91.12,95.01,91.89
2021-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.8,0,81.43,0,83.41,0,80.83,0,80.32,0,83.88,0,84.1,0,84.36,82.28,0,84.04,84.81,89.36,91.47,93.45
2021-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.19,0,76.3,0,79.03,0,77.95,0,78.85,0,77.79,0,79.29,0,77.35,79.71,0,83.02,83.57,87.2,87.7,88.83
2021-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.76,0,77.88,0,76.34,0,77.3,0,76.23,0,76.65,0,78.76,0,78.11,77.47,0,82.04,84.72,86.23,88.46,92.23
2021-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.46,73.92,74.04,0,74.17,0,73.84,0,74.61,0,73.78,0,73.6,0,74.35,74.36,0,79.54,80.98,82.81,87.75,0
2021-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.8,74.87,77.44,78.46,79.38,73.79,78.67,0,77.52,0,75.86,0,77.19,0,76.18,78.88,0,80.25,80.89,84.66,0,0
2021-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.46,76.35,77.4,75.85,76.05,77.31,76.55,0,75.57,0,76.83,0,75.19,77.77,0,83.44,80.75,85.51,0,0
2021-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.24,0,78.06,77.29,75.71,71.62,77.61,77.46,77.95,77.26,75.8,74.9,76.22,0,77.1,77.19,0,77.79,80.45,88.68,87.2,94.96
2021-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.78,78.39,78.54,72.78,71.95,74.1,72.43,72.86,72.78,74.04,75.51,74.87,74.8,73.15,75.4,74.53,75.36,77.06,76.56,83.5,0,0
2021-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.01,82.08,78.46,81.64,80.76,77.62,83.76,77.99,77.14,77.18,77.61,77.05,75.9,76.2,78.49,78.8,78.77,79.52,87.9,83.49,0,0
2021-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.68,75.5,72.33,73.54,71.81,71.64,71.29,71.15,71.57,70.71,73.75,74.15,73.07,77.54,0,92.92,0,0
2021-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.6,78.69,77.25,80.97,80.08,78.37,78.05,78.3,78.74,78.18,78.42,76.97,77.83,77.92,77.43,80.72,81.69,87.39,92.46,0,0,0
2021-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.43,74.53,76.19,73.56,76.33,75.85,76.11,76.03,74.99,75.66,76.1,80.67,79.84,81.11,85.13,95.26,0,0,0
2021-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.98,76.39,0,71.92,76.68,75.92,76.79,71.46,75.41,76.9,75.6,71.01,76.68,77.28,81.3,79.57,92.37,0,0,0,0
2021-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.96,0,76.3,76.13,72.52,71.96,70.7,71.78,71.73,74.11,72.52,75.01,75.58,76.18,78.82,88.39,81.58,100.82,104.33,0,0,0
2021-11-16,0,0,0,0,0,0,0,0,0,0,0,95.72,84.34,85.1,82.59,80.11,80.55,76.44,79.44,78.83,81.69,84.86,85.63,91.63,104.14,94.44,102.53,103.97,102.58,111.46,119.77,0,0,0,0,0
2021-11-17,0,0,0,0,0,0,0,0,0,0,0,0,83.87,81.77,78.88,77.39,76.2,71.02,76.81,78.74,80.0,90.55,98.12,88.59,96.71,106.93,106.64,0,145.35,0,149.08,0,0,0,0,0
2021-11-18,0,0,0,0,0,0,0,0,0,0,99.64,82.56,82.93,89.18,101.85,124.13,146.55,166.73,129.59,110.91,124.13,160.19,155.13,187.8,180.86,163.59,190.69,186.75,172.08,290.78,238.25,224.2,0,0,0,0
