,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000
2022-03-25,0,0,0,0,56.57,53.31,48.66,53.81,51.78,53.01
2022-03-26,0,0,0,0,0,47.76,43.95,60.81,79.76,0
