date,6500,6750,7000,7250,7500,7750,8000,8250,8500,8750,9000,9250,9500,9750,10000,10250,10500,10750,11000,11250,11500,11750,12000,12250,12500,12750
2019-10-24,0.0,0.0,0.0,0.0,55.71,52.77,58.17,58.82,59.53,61.83,60.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25,59.62,126.46,62.07,51.76,70.94,66.25,64.57,62.58,66.9,65.65,63.48,70.0,68.25,71.65,79.08,75.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26,0.0,0.0,0.0,170.18,156.82,100.37,94.9,90.03,87.06,89.88,73.91,87.39,86.27,89.93,91.39,94.72,91.4,97.33,101.94,96.65,101.97,106.01,105.15,112.98,115.05,112.31
2019-10-27,118.17,0.0,0.0,114.96,105.8,113.1,90.77,91.08,92.07,95.52,88.19,86.52,92.58,90.58,92.34,90.05,89.16,85.94,92.67,90.06,98.26,0.0,99.7,0.0,103.4,107.16
2019-10-28,0.0,0.0,0.0,0.0,97.76,82.93,0.0,0.0,79.57,79.0,0.0,80.13,82.36,83.19,82.85,83.52,85.53,95.46,89.84,96.96,96.22,99.17,105.3,0.0,99.23,106.92
2019-10-29,0.0,0.0,0.0,0.0,0.0,67.95,77.25,73.86,75.68,73.42,72.23,76.09,74.32,77.39,78.18,79.07,79.11,77.24,86.49,85.43,86.19,92.15,92.64,93.31,95.74,97.58
2019-10-30,0.0,0.0,0.0,0.0,0.0,0.0,72.01,69.17,69.24,65.29,72.57,66.4,71.34,71.65,69.0,77.43,73.6,76.03,84.32,83.03,90.17,88.03,93.36,91.18,86.27,91.53
2019-10-31,0.0,0.0,0.0,0.0,0.0,163.73,294.48,70.2,61.55,66.71,64.71,70.39,74.61,77.48,79.54,150.63,78.42,81.97,90.48,93.73,125.84,93.23,95.81,94.58,104.61,104.27
2019-11-01,0.0,0.0,97.32,0.0,59.77,0.0,0.0,72.92,63.48,63.36,60.89,61.44,58.17,62.44,63.45,65.04,67.03,70.84,73.55,67.75,81.9,88.71,86.71,90.55,0.0,101.23
2019-11-02,0.0,0.0,0.0,0.0,0.0,0.0,83.57,66.18,61.56,65.15,56.36,55.34,55.71,55.43,60.77,65.06,63.94,71.83,76.76,84.71,86.84,93.89,91.64,0.0,0.0,106.91
2019-11-03,0.0,0.0,0.0,0.0,0.0,0.0,86.29,58.47,0.0,63.1,58.25,56.48,56.21,64.09,61.63,66.17,68.03,78.06,91.03,0.0,101.32,0.0,102.77,112.59,119.82,125.5
2019-11-04,0.0,0.0,0.0,0.0,123.85,0.0,0.0,84.27,77.63,71.69,62.14,64.6,61.06,62.87,66.43,71.71,73.36,75.15,96.37,100.82,111.99,103.57,111.96,118.69,127.16,0.0
2019-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.55,71.15,66.87,62.88,61.46,66.34,71.34,73.75,87.31,85.56,107.46,108.97,108.19,121.5,124.93,0.0,127.82,135.56
2019-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.42,0.0,76.37,62.78,66.16,75.16,87.99,100.17,99.58,106.18,124.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.28,102.89,72.18,62.66,88.01,130.59,121.43,116.5,120.6,134.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
