date,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000
2021-11-30,75.04,70.59,69.33,69.38,68.83,66.2,75.81,71.65,66.61,70.62
2021-12-01,78.7,69.58,60.28,63.6,85.05,66.92,70.3,0.0,0.0,0.0
