,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000
2021-10-10,0,0,0,0,0,0,78.93,75.22,72.52,71.66,71.58,71.31,75.11,75.84,81.92
2021-10-11,0,0,0,0,0,0,71.87,68.58,69.16,68.06,67.49,66.85,70.83,73.14,0
