date,88000,90000,93000,94000,94500,95000,95500,96000,96500,97000,97500,98000,98500,99000,100000,101000,102000,103000,104000,106000,108000,110000,112000,114000
2024-12-20,0.0,0.0,50.98,47.65,0.0,44.92,0.0,41.15,0.0,40.18,0.0,38.37,0.0,40.57,39.47,42.28,44.62,55.04,46.4,51.01,55.08,59.86,72.4,91.15
2024-12-21,0.0,75.0,57.73,38.19,0.0,47.56,0.0,44.49,0.0,41.99,0.0,40.03,0.0,40.68,41.33,42.09,44.3,47.41,52.1,60.71,59.33,75.2,85.83,0.0
2024-12-22,93.68,0.0,0.0,71.45,60.7,63.52,56.0,64.81,63.1,59.07,63.13,58.94,65.37,69.96,72.21,83.54,84.37,91.36,103.04,71.62,0.0,0.0,0.0,0.0
