date,92000,94000,98000,99000,100000,101000,102000,103000,103500,104000,104500,105000,105500,106000,106500,107000,108000,109000,110000,111000,112000,114000
2025-06-05,0.0,0.0,0.0,0.0,41.1,37.88,35.08,38.38,0.0,37.8,0.0,36.4,0.0,43.37,0.0,43.22,47.61,47.61,49.2,47.14,46.25,56.45
2025-06-06,0.0,0.0,43.47,40.82,39.21,0.0,30.64,16.85,0.0,16.59,0.0,15.59,0.0,21.28,0.0,26.32,29.63,30.2,31.72,41.62,0.0,0.0
2025-06-07,0.0,0.0,0.0,93.37,69.22,0.0,46.53,47.17,33.88,28.88,28.22,29.06,21.9,21.46,23.58,26.18,31.52,38.13,41.12,45.94,0.0,0.0
