date,41000,42000,43000,44000,45000,46000,47000,48000
2022-04-07,0.0,0.0,54.15,51.35,51.2,52.76,69.66,73.66
2022-04-08,65.82,59.65,54.37,69.83,67.0,62.27,0.0,0.0
