,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000
2021-12-12,0,0,0,0,0,66.1,71.61,72.94,72.59,71.58,66.02,66.9,70.86,71.59,76.76
2021-12-13,0,0,0,91.94,79.61,75.45,74.65,86.96,110.0,93.27,75.07,81.97,75.38,88.55,0
