,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000
2021-09-12,0,0,0,0,78.51,0,71.27,72.0,77.68,70.72,74.63,82.98,93.18
2021-09-13,0,0,0,0,100.73,79.54,68.22,65.62,78.6,97.4,121.99,102.1,123.13
