date,22000,22750,23000,23250,23500,23750,24000,24250,24500,25000
2023-02-05,59.62,50.28,48.38,47.5,49.04,53.0,54.03,50.75,59.27,58.95
2023-02-06,61.04,37.49,41.45,49.82,56.31,82.61,66.15,53.37,0.0,0.0
