date,27750,28000,28250,28500,28750,29000,29250,29500,29750,30000,30250,30500,31000,31500,32000,32500,33000
2023-04-30,0.0,0.0,0.0,0.0,0.0,46.34,44.76,42.0,43.63,46.75,48.05,50.69,55.53,55.35,55.96,55.64,0.0
2023-05-01,45.78,45.41,44.24,44.91,46.39,47.21,46.94,55.08,56.83,53.01,56.14,61.72,56.91,64.25,76.97,0.0,0.0
2023-05-02,44.04,72.05,44.64,39.26,42.49,43.07,45.93,64.85,58.34,77.64,0.0,0.0,0.0,0.0,0.0,0.0,156.95
