date,66000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,73500,74000,74500,75000,75500,76000,77000,78000,79000,80000,82000
2024-06-07,0.0,35.32,39.24,33.88,34.69,32.88,33.51,33.47,35.25,44.82,37.69,40.43,42.57,43.46,47.57,43.31,46.4,59.01,63.68,50.85,52.26,67.1
2024-06-08,0.0,29.65,27.85,24.44,25.55,25.53,25.82,29.88,36.19,38.56,41.16,37.9,42.01,43.78,47.81,50.97,53.75,0.0,0.0,72.05,76.96,0.0
2024-06-09,58.34,0.0,0.0,27.93,29.19,31.82,36.66,44.17,48.75,48.53,59.73,62.35,54.42,0.0,64.16,0.0,71.63,0.0,0.0,0.0,0.0,0.0
