date,10250,10375,10500,10625,10750,10875,11000,11125,11250,11375,11500,11625
2020-09-14,39.51,44.83,41.7,39.42,40.85,38.31,44.29,45.94,51.31,51.47,57.67,0.0
2020-09-15,0.0,0.0,64.22,44.78,38.57,55.29,59.99,60.0,81.53,76.72,65.2,79.0
