date,62000,63000,64000,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,74000,75000,80000
2024-05-31,60.04,79.7,48.07,56.23,42.71,36.2,38.95,31.56,32.74,32.45,32.78,32.69,32.57,31.48,33.95,32.69,40.51,37.64,40.59,41.71,43.43,53.49,67.59
2024-06-01,0.0,0.0,0.0,38.34,0.0,0.0,0.0,0.0,25.11,27.07,25.65,28.14,30.07,30.79,34.31,38.39,38.92,38.02,41.79,45.48,50.07,57.07,0.0
2024-06-02,0.0,0.0,0.0,43.37,0.0,41.86,0.0,35.09,32.92,27.18,32.38,35.74,41.38,48.81,52.67,49.95,65.98,73.09,0.0,0.0,0.0,0.0,0.0
