date,40000,41000,42000,43000,44000,45000,46000,48000
2021-07-31,80.0,75.24,76.93,78.73,78.08,83.64,94.13,109.49
2021-08-01,93.18,87.11,91.43,130.89,143.49,136.54,88.58,0.0
