date,57000,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,70000
2024-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.03,34.07,29.35,29.29,29.61,30.68,30.47,31.03,35.44,36.33,36.45,33.05,0.0
2024-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.52,37.36,39.76,37.06,40.81,43.18,44.94,47.95,43.54,47.39,41.29,0.0,46.72
2024-06-24,79.24,71.19,61.08,60.62,58.21,52.28,41.41,45.45,48.31,57.27,63.19,77.57,78.94,87.04,96.21,103.64,85.46,95.29,74.05,83.36,81.72,86.67,57.29,0.0,0.0
