,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,56000
2021-08-21,0,0,0,0,0,70.83,73.39,73.43,79.58,78.01,80.45,85.76,100.13
2021-08-22,0,0,0,0,0,86.12,83.82,87.26,92.58,103.88,130.18,101.42,131.3
