date,90000,91000,92000,93000,93500,94000,94500,95000,95500,96000,96500,97000,98000,99000,100000,101000,102000,104000,106000,108000,110000,112000
2025-01-08,0.0,0.0,47.8,49.89,0.0,48.46,0.0,46.97,0.0,47.22,0.0,45.02,49.02,48.76,50.35,49.07,56.96,62.04,66.82,66.29,73.25,76.97
2025-01-09,65.9,57.33,58.11,56.22,0.0,55.54,0.0,55.42,0.0,55.89,0.0,58.33,60.74,60.53,66.54,70.58,64.8,73.49,69.47,71.69,74.44,0.0
2025-01-10,0.0,79.67,93.26,41.5,52.87,34.59,28.13,33.16,32.18,34.07,41.05,42.1,52.83,62.26,67.75,69.83,65.11,79.6,85.55,0.0,0.0,0.0
