date,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000
2021-11-29,0.0,0.0,71.58,67.98,65.48,60.86,61.15,66.16,70.38,66.67
2021-11-30,99.37,80.92,84.66,67.9,72.65,67.71,56.99,109.61,135.71,0.0
